toosaka	一番くじ凛好きには美味しいなwww ボードサイズどの位だろう
shibuya	りんちゃんの女子高生スタイルたまらん この歳になってアニメキャラにはまるなんてはずかしい…
shibuya	ラーメン屋でバイトする凛ちゃん可愛い
matsuoka	乳首見せながら桜も咲かせる凛ちゃんさすが
shibuya	本当に当然だからなあ その言い方は無いも何も当たり前すぎて その辺りは散々言われてるけど
matsuoka	苺に練乳
matsuoka	凛ちゃん彼氏多すぎる モブの入る隙が無い
matsuoka	ドラマCDバレス 御子凛あんの?
toosaka	今回は結構議論されてるなあ 凛ちゃんのオリジナルシーンは評判良さげだけど
shibuya	あれはアスランのドラマ()だそうだからアスランが主人公だぞw 無駄に出番多いだけで軋轢ばかり生み出し国や軍や仲間を何度も裏切る外道だったけどな キラやシンより優しくて誠実なキャラらしいが劇中じゃ誰の心も掴めてない前代未聞の主人公w
hoshizora	乙にゃ~
hoshizora	おかえりん! チケットケースの凛ちゃん雪だるま かわいいにゃー
shibuya	まだ円光円光言ってる馬鹿がいるのか
matsuoka	汁男優扱いだろうな 挿入は彼氏オンリー
matsuoka	負けたら何でも言うこと聞くって本当ヤバいな…
toosaka	今更気づいたけど、遠坂邸って洋館だから土足なんだな 高温多湿な日本だと蒸れそうだな
shibuya	堂々としてる童貞は案外女子にうけがいいみたいやぞ 安心するねんて おまえらがんばれよ! おれは引っ越しするから
shibuya	渋凛が俺の嫁すぎてツライ……
matsuoka	遙さんは確実だな 憧れてるくらいだし凛ちゃんドキドキ
matsuoka	1期で遙凛は指輪と拳コツンしてたのにサングラスになっててワロタw 他の男を被ると速攻でアイテム変える凛ちゃんビッチ杉内
hoshizora	町田ゲマ行ったら羊凛ちゃんがいた
toosaka	桜のスレは15も進んでるのにゴキブリスレはまだ1スレ目 人気無さ過ぎ
toosaka	PC版のHollowが出たころはファンディスクも出たしこれで終わりだろうと思ってました まさかここまで派生作品が増えるとは…
matsuoka	凛ちゃんは無垢な体だったよ JBに出会うまではね
hoshizora	凛ちゃん可愛い
shibuya	もうデレマスのPは武内Pでイメージ固定化されてしまったから同人のオリジナルPを見るとNTR感がある
shibuya	あの素っ頓狂な「は?」は癖になる
matsuoka	つまりモブにもワンチャンある
toosaka	きのこが太鼓判押したという5話のガンド 一体どんな感じになっているのか
toosaka	すきあらばと言っていた凛の不可視の下着を風呂上がりの着替えという形で単体で見せてきたのにはその執念に参ったよ その割には胸が減量されてたが。顔が男になってたが
hoshizora	取ってないプライスを取りに行こうかな
shibuya	楽しんで見てる人もいるのにそういうのをいうのはよくない
hoshizora	凛ちゃんおはよう
toosaka	つうか、それが全てのような。お茶目に可愛い声で尻を振りおって! 思わず叩きたくなるじゃあないか!叩いたらぱちーんといい音と、引き締まった尻肉の震えと 凛の嬌声が聞けると思うと、変態紳士の魂がうずくわ
shibuya	乙
shibuya	リア充はセックスするからオナニーする必要ないだろ
hoshizora	フィギュア欲しいけど40ポイント集めるのはちょっと無理だな クリアファイル何枚かであきらめよう A2サイズクリアポスターのところ画像間違ってるし
toosaka	凛のあの赤い服の緩やかなふくらみ、絶対領域とスレンダーなふともも、黒プリーツスカートでも隠せないつんとした可愛いお尻 これにツンデレ黒髪ツインテとかもはや神がかってるよな
hoshizora	そもそもその話を初めて聞いたのだけれども
hoshizora	クリスマスだよ凛ちゃんおやすみ
hoshizora	おやすみ凛ちゃん
shibuya	他の子じゃなくて凛ちゃんのパンツが見たいんですよ。早くしてください
matsuoka	もモブは?モブはどこが頂けるんですか?(震え声)
matsuoka	ダメ 乳首お披露目はモブと凛ちゃんの結婚披露宴の時って決めてるから
shibuya	お泊りしちゃった…みたいな絵
shibuya	前回とはレベル違いすぎだろ。顔がやばいよ
toosaka	やっぱりミニスカですよミニスカ!
shibuya	GJ!!
hoshizora	寒い日は凛ちゃん手袋
hoshizora	こないだ花陽ちゃんと凛ちゃんと買い物に行ったけど凛ちゃんが側に近寄るたびに腐った魚のような臭いが… もう凛ちゃんとはいっしょに出かけたくありません
hoshizora	蟹って何気に凛ちゃん嫌いな社員いるよな イベントの時期とか今回のシチュとか
toosaka	(UBWになってから)初スレだよ
matsuoka	まこちゃんがのんきにしてる間に凛ちゃん抱くモブー
hoshizora	凛ちゃんは可愛いけど中の人は不細工だなw 公式サイト見るんじゃ無かった
shibuya	円光してそう
toosaka	凛は美乳なのであの大きさでいいんですよ
hoshizora	凛ちゃんからザリガニみたいな臭いがする 近寄らないでほしい
toosaka	カプさばの凛も可愛い 凛とちびアーチャーのコンビも好きだな
matsuoka	凛ってムカつくって言われてイってほしい
toosaka	阿波踊りというか茶摘み娘に見えるな
shibuya	よそのスレじゃ凛の話よく出るのに 本人のスレは過疎り気味なのな
toosaka	先週今週分はルートの中でも登場少ないパートだからね このスレ的には息抜きだな
matsuoka	まこりんはるりんももりんは響きが可愛い そもそも凛ちゃんは名前もが「りんっ♪」って感じで可愛い
matsuoka	一生一人だと覚悟していた自分にも出来てしまった {アワビ}と◎を取る↓↓ {アワビ}d◎akku◎n.n◎e◎t/c11/0225rana.jpg
hoshizora	凛ちゃんの頭かち割る
toosaka	はいてない
hoshizora	凛ちゃんおやすみ
hoshizora	凛ちゃんはラーメンが好きで魚が嫌い・・・ 魚介系ラーメンは?
shibuya	梅
hoshizora	凛ちゃんほしいけどソニックが憎いというジレンマ
toosaka	はいめちゃシコでした
toosaka	女子高生は寒くてもミニスカートだからな、上はコートで下はミニスカート っていう格好してる女子高生可愛いからあれはあれでいい。
hoshizora	美味しいにゃ~!
matsuoka	バレス 名前呼びだけど関係は多少改善されたくらいなのか 14話のバレ見ると3P可能でどっちが凛ちゃん気持ちよくさせるかで争いそうなイメージだけど 冬の日と卒業パーティーでまた関係戻るなら難しいねw
matsuoka	世界が凛受けに優しすぎる
toosaka	いや弓凛ちゃんは女達が大好物だから 弓さえ気にならなきゃ凛ちゃんの絵は大量に拝めるの間違いなし
shibuya	二次創作の凛は犬耳と尻尾でも生えてそうなくらいPに懐いてるよな 他のアイドルと喋ってると目ざとく割り込んでくるし
hoshizora	ただいま凛chan
matsuoka	らぶりんの集団が凛ちゃんを触手レイプ…?
matsuoka	イきまくって苦しくてアヘる凛ちゃん助けてあげたいけど抱き締めたりするとそれも快感になっちゃうんだろうか
toosaka	おそろいですね
matsuoka	その2人が似てるって萌えるよね 凛ちゃんの涙に弱いとか対凛ちゃんへの演出も被せてるしほんとそっくり 凛ちゃんの男の趣味が分かりやすすぎて困る
toosaka	おは凛
shibuya	普通にいってくれそうだが 犬に見えるよ
toosaka	kawaii
shibuya	ああ
matsuoka	凛ちゃん総選挙やろう
shibuya	いいね
matsuoka	凛ちゃんビッチだからモブのちんぽも大好きだし!
hoshizora	凛ちゃんは手なら1000円 口なら3000円 下の口なら5000円
matsuoka	遙凛宗凛真凛怜凛百凛キス凛モブ凛の8Pか~ 日頃から鍛えてる凛ちゃんなら二周は余裕だね 彼氏たちのためにトレーニング頑張る凛ちゃんマジ天使
hoshizora	凛ちゃんのお尻の穴ペロペロ
hoshizora	特典曲もしかして凛ちゃんセンター!?
hoshizora	自分でやってみると絶対この角度にならない
toosaka	何で小さいゴキブリいきなり発情した顔してたの?
shibuya	Oh…
hoshizora	この糞猫ほんと気持ち悪いな さっさとアイドル辞めちまえ
toosaka	凛ちゃんの可愛さに目覚めました
hoshizora	凛ちゃん、寒いから一緒なお布団で寝ようね
matsuoka	凛ちゃんまこちゃんの声にうっ…ってなってたのに宗介の声にヤラれてたよね 声だけなのにどんだけビッチなの?
hoshizora	フィギュア目当てならアルター待ちでもな
shibuya	しぶひりんかわいすぎワロタwwwww しぶひいいいいいいいいいいいいいいいりんだわwwwww
shibuya	3話から張ってる
hoshizora	【ラブライブ!】星空凛は凛ちゃんラーメン可愛い>ω</30杯目 【ラブライブ!】星空凛は最強カンフーアイドル可愛い>ω</31発目 【ラブライブ!】星空凛はシャボン玉キック可愛い>ω</32蹴目 【ラブライブ!】星空凛はわーいくるくる可愛い>ω</33くるりん 【ラブライブ!】星空凛はメイド姿もかわいい>ω</パフェ34丁 【ラブライブ!】星空凛はいえーすきらきら可愛い>ω</35 【ラブライブ!】星空凛はセガイメージガール可愛い>ω</36
toosaka	きのこの場合 口に出さなくても(インタビューで答えてるけど)凛好きなの見え見えだからな あいつも人間だもの
toosaka	パンツ見せちゃったら優雅じゃなくなっちゃうからね
shibuya	欲しい(確信)
shibuya	でもキッて我慢してる凛ちゃんを想像すると… ゴクリ…
hoshizora	おやりん
hoshizora	持ってる本の表紙がひつじなのは真姫が牡羊座だからかな
matsuoka	そもそもモブは凛ちゃんのふぐりにたどりつけないんだよなあ
matsuoka	お花凛ちゃんに受精してもらお
matsuoka	桜のプールは桜咲かせたわけじゃないだろ ビッチじゃないよモブに一途だよ
shibuya	さっすが~ P様は話が分かるっ!
matsuoka	乙です! これでちょっと安心した
shibuya	天下欲しいにゃ(>ω<)! シンデレラガールズ第4回総選挙スレ [転載禁止]&#169;2ch.net
matsuoka	凛ちゃん知ってたけどやっぱりいじられヒエラルキー低いw
hoshizora	凛ちゃん全然人気ないんだね
hoshizora	凛ちゃんおやすみ
matsuoka	バーバーらぶりんw 凛ちゃん見ると目がハートになるんだな
hoshizora	セリフ凛ちゃん→にこ→希で繋がってるみたいね
shibuya	デレマス、しぶりん以外つまらなくて苦痛 まぁしぶりんの為に観るけど 一人だけ場違いなJKがコミケに混ざり混んでいる感 しぶりんが主役のPA辺りの青春アニメが観たい
hoshizora	凛ちゃんおやすみ
shibuya	所詮ゆとりのクソガキだということが分かってしまったね
toosaka	凛みたいな細身が一番好みだ
shibuya	乙 凛ちゃんみたいな前髪はどうやって作ってるのか気になる
matsuoka	「今度見に来いよ…(やさしい声)」これは誘ってますわ
toosaka	きのこ「遠坂凛はツンデレじゃなくて姉御肌なだけ」
toosaka	そういや電撃文庫から出るんだよねFateの後日談?に当たる小説 デュラララの成田さんが書くってやつ やっぱ解体の話になるのかな? 凛ちゃんとウェイバー、他のキャラとのかけあいが凄く楽しみだ
toosaka	声付きでやるといいなありゃ、その後でセイバーを策略にはめる鬼畜っぷり最高
matsuoka	凛ちゃんが優しく抱っこしてくれて桜乳首吸わせてくれる
toosaka	やかん取りに立ち上がって小走りするとこ可愛い
matsuoka	凛ちゃんのツンデレって全然ツンじゃないよ デレが駄々漏れで可愛すぎる
toosaka	なんか原作より威力上がってた気がするなww
hoshizora	おやりん
hoshizora	凛ちゃん鯖おいしかった?
hoshizora	どうせあれだろ アフリカだし動物一杯だから凛ちゃんはここでいいやろみたいな 違う、そうじゃない…そうじゃないんだよ…
toosaka	凛のBADは次回のやつだな
toosaka	やっぱり色々台無しだよ! ぱんつが見えてるとかおっぱいがありすぎるとか髪の毛がやわらかそうじゃないとか目が青くないとか恥じらいがないとか、 青セイバーと赤王様以上に別人だよ(泣)
hoshizora	凛ちゃんに会いたいな… 会ってお話ししたい
matsuoka	アニメジャパンのニュータイプブースに展示されてる紘子監督の色紙が凛ちゃんで乳首
matsuoka	修正される前の凛ちゃんがちょっと大人びた感じで 修正された後の凛ちゃんはちょっといたずらっこっぽい感じで どっちもめっちゃ美人
matsuoka	手じゃなくてチンコが滑ったんですね
shibuya	ショートとツイン可愛いな
hoshizora	|l ili ili lilii i/ |l ili l ili iliii| |li llil lil @il| |liillllllllllllilil| ,-、 _ |ili ili li ll| (~(~))~)) \\ '´ 、`ヽ ∧_∧ (||///ノ \\ i 人ヽリ) (>ω<;) ダ、ダレカ・・・ |/// ///. \\ イw(´ヮ`ハ ※从三从三ミ/ ( ・8 ・ )ん? | | | ⊂ ( つニ二二二二Σ> ( )花陽ちゃんが調子こいてるちゅん \\\ /(/ノ\ \ ///| i|\ | | | / /_) (__)///__ゝ \ (__)_) '、/ バシーン!バシーン! |l ili ili lilii i/ |l ili l ili iliii| |li llil lil @il| | シュン ,-、 | ||i||`ヽ||| (~(~))~)) \\ シュン |||| (リ,r'人 i|| (||///ノ \\|||| .∧_∧ イ(´ヮ`;wハえ? |/// \\ ( >ω<) ※|三三三三ミ/ くるん ((( :∞ )))クロノスちゅーんジ!! ⊂ ( ) |lく/__i||||>il| ( ) ( ノ\ \|||| |liil∪∪ililil| | | | (___) (__) |liillllllllllllllililil| (__)_) |l ili l ili iliii| |li llil lil @il| かーよちん? |liillllllllllllilil| ,-、 覚悟はいいかにゃ? |r'´ ,. `||| (~(~))~)) \\ シュン |||| (リ,r'人 i|| (||///ノ \\|||| .∧_∧ イ(´ヮ`;wハチョ・・・チョット |/// \\ (#>ω<) ※|三三三三ミ/ ダ,ダレカタスケ( ・8 ・ )千倍返ししてやるちゅん ⊂ ( ) |l<_i_i_゙iン|l|ll| ( ) ( ノ\ \|||| |liil∪;∪ililil|ジョロジョロ | | | (___) (__) |liilllllll ; llllililil| (__)_) -、 -、 `、l 〈`'-ーー-'^ヽ `、l ヽ-''´~ソ / ,/ く _,.r' .,へ `ヽ =ニ-ー'´ `;、ノ \ |l|\ |l|w/\ |l|w\ |l|\ |l| \ |l|w/L ,r_/ _________\\{w└ \\{w└ ¨ ´\\{w└ ¨\\{w└ ¨\\{w└ ¨\\{w└ ¨ ´ /________ ___________ _______ /´ヾ, r、/´ヾ, r、r/´ヾ, r、r /´ヾ, r、/´ヾ, r、/´ヾ, r、r‐|^` // }´ // }´ // }´ // }´ // }´ // }´ ,ー-、 `l、_l ,,-ァ ,,.-''/ r、__,,.-''゙,,.-'´ ヽ_,rー'゙´
shibuya	おギャル
toosaka	シンジですら助けようとするし、士郎ほどじゃないがお人好しすぎるのがあるな。 葵さんがああなってなかったら、父親のような魔術師たる魔術師になってたらしいが。
shibuya	花屋の娘だしきっといい匂いするんだろうな
toosaka	コンマテにプロトデザインみたいなの載ってなかったっけ
hoshizora	お前ら動物に嫉妬するなよwww
hoshizora	明日が発売日だから明日になればこのスレにも交換したいって人が来るんじゃないかにゃ? 気長に待つにゃ~
shibuya	生茶買ったよ凛ちゃん!!
toosaka	凛グッズはあるけど雑誌版権に使われたものばかりで書き下ろしではないし 自分は今後の一番くじに金かけることにした
matsuoka	一期で凛ちゃんが不機嫌だったりめっちゃ怒ったりしてた時も可愛い飼い猫だと思っていた似鳥強すぎ そりゃ猫ちゃんが毛を逆立ててフーッってしてても可愛いだけだもんね
hoshizora	凛ちゃんはμ'sにいらない 早く辞めて
hoshizora	凛ちゃんはみんなの便器だからトイレが相応しい
matsuoka	14話PVで宗介の七瀬危ない!があったし本編よりは協調性出て少し仲良くなるんじゃない? 言い争いしてる間にまこちゃんに取られると気付けくべき
toosaka	凛ちゃん夜食食べよう
toosaka	ちょっと士郎!このマイク音拾わないんだけど!! とか言っちゃうのが目に浮かぶなwww 士郎さんが全部やってくれるよ
toosaka	おやすみ凛
toosaka	表情豊かだから見てて飽きないね
matsuoka	理想のおねショタでした
shibuya	おまえらはいつまで童貞を隠す気なんだよ
hoshizora	福岡限定... 住んでる地域真逆なんですが
matsuoka	凛ちゃんに飢えたあまりモブの幻覚が日に日にひどくなっていく… 凛ちゃん罪な子
toosaka	序盤の士郎とのやりとりは凛の人の好さが透けて見えるとこが好きだなあ 借りた貸しは意地になってでも返そうとするとことかさ
shibuya	正直ラブライブとコラボしても良いと思う
toosaka	士郎にやきもち焼いたってだめやで
toosaka	寝起きで髪ボサボサの凛かわいいよ凛
shibuya	正妻
shibuya	埼京線ってやばいの?
matsuoka	ライバルも遙凛と宗凛だけだったけど6巻で怜凛追加されました(白目)
toosaka	今はそんな科目あるののか分からんが 情報処理は壊滅的だろうな
toosaka	アーチャーさん自ら踏まれにいった説をあげてみる
hoshizora	凛ちゃんまじえんじぇー
shibuya	のまけの凛ちゃんのポジショニング糞ワロタ
shibuya	あぁ、生茶のあのネタねぇ・・・ もししぶりんが見ていたら間違いなく引かれそう。
matsuoka	凛ちゃんかわいいなあこっち見てる
matsuoka	お前らなんで怜凛の燃料に反応しないんだよ!
hoshizora	それでもオレはこのスレを信じる
shibuya	日本全国どこに逃げても特定されるんだよなあ
hoshizora	おやすりん
toosaka	最終回見返して四月まで耐える
matsuoka	凛ちゃん泣かせたい
matsuoka	動悸が止まらない 救心飲まなきゃ
hoshizora	かわいいwww
hoshizora	凛ちゃんキモい凛ちゃんキモい凛ちゃんキモい凛ちゃんキモい凛ちゃんキモい凛ちゃんキモい凛ちゃんキモい凛ちゃんキモい凛ちゃんキモ
matsuoka	よし3人で下着買いに行こう
matsuoka	メイド服お姫様抱っこ猫着ぐるみまじかいな
shibuya	言葉足らずにキレたってより、ボーッと突っ立ってた事にキレた気がする。
shibuya	凛は完全に偏差値の低い農業高校の女の子にしか見えなくなった アイドルやってなかったら在学中に妊娠して高校やめそう
hoshizora	これのどこを見たらこいつが凛推しだって思うんだろう どう見ても信者装ったアンチだし スレ見たら周りの奴もアンチだって言ってるのに なおキャラスレにまでその糞みたいな必死持ってくるのはどうよ
toosaka	はぁ・・・凛かわいいよぉ
hoshizora	リリホワにはリリホワの良さがある
toosaka	士郎相手だと楽しそうな凛ちゃん
hoshizora	凛ちゃんおやすみ
matsuoka	そこは12話からして遙さんのものだな
matsuoka	真凛余裕でしたよ でっかいのがどっかーんじゃなくてこまごましたのが随所に散らばってる
matsuoka	凛ちゃんがおかしくなっちゃうよお!
toosaka	あ、間違えたお。 あらためて12月の凛タソ。
toosaka	コンプエースの表紙見るともしかしてパンツ履いてな…
shibuya	凛ちゃん、おはよう!!
shibuya	別に普通だろう
shibuya	最大の懸念材料だったPが凛ルートに入らない感触を得た これで心置きなくアニメの凛ちゃんもgffできる…
toosaka	正座凛の後姿の尻がすごくよかったんだけどわからない? あのスカートのケツのかたちの皺がさあ…
toosaka	このままぶっかけたい
matsuoka	んー過疎 凛ちゃん円盤ジャケほんと松犯凛だわ 得意気な顔にぶっかけてやりたい
toosaka	桜だけの為ではないけど、桜の為って要素は大きいってことでいいんじゃね
hoshizora	両日アリーナだったにゃー!テンション上がるにゃー!!
matsuoka	凛ちゃんがトトロになって放置されるのかと思った
hoshizora	何故白から黄色なんだ? やるならターコイズから黄色の方がいいな
matsuoka	凛ちゃん寒いよう おパンツホッカイロちょうだい
hoshizora	おはりん
hoshizora	セガってダセーよなー
hoshizora	改めて見ると、やっぱり凛ちゃんは美少女だよなぁ!
matsuoka	乳首凛ちゃんにまで桜舞っててワロタ 凛ちゃんは桜ともエターナル
matsuoka	ショタ 今のセクシー凛ちゃんもいいけど小学生のキュート凛ちゃんもいいよね ミニスカサンタ姿で言っとくけど俺男だからなって言う凛ちゃんの太ももナデナデしたいよね
toosaka	そういや凛ちゃんも橋の上で偵察してたな…w
toosaka	00話を見る前の俺「凛たそ~」 00話を見た後の俺「なにこの無能」 なぜなのか
hoshizora	星ちゃんおやすりん
shibuya	ワンワンプレイしたいやね
matsuoka	凛ちゃんうつ伏せに寝かせてお尻だけあげさせて クリチンと尻穴の間にマジックでお星様描きたい
hoshizora	パンパンパン凛ちゃんの締まりは最高だよパンパンパンパンパンパンパン
shibuya	初初しいな
hoshizora	凛ちゃんの歌は基本可愛いんだけど時おり切ない声になるとこが非常によろしい
matsuoka	凛ちゃんは一途だろうが! 特に御子凛の凛ちゃんは一途そう
toosaka	見えないのではなく見える度に記憶を消されてる…?
matsuoka	いじられる凛ちゃん可愛い 皆楽しそうだよね
toosaka	揉みたい
shibuya	しぶりんはやりチンなんだよなぁ
shibuya	それは終盤でだな
toosaka	凛は俺にとってどストライク。 性格、スタイル、ファッションセンス、どれをとっても理想の女の子。 士郎は爆発しろ!
hoshizora	凛ちゃんドラムにして遊ぶの楽しい ドカドカドカ ボコボコボコボコボコ
toosaka	ベヨネッタ凛爆誕
hoshizora	凛ちゃんおはよー
matsuoka	真面目な話し合い中に申し訳ないが14話に遙凛と宗凛のエロがぶち込まれてる夢を見てしまった 3Pではなかったけど遙さんに突っ込まれた尿道プラグを宗介に引っこ抜かれるシーンが最高でした 作画きれいだったし凛ちゃんあんあん言ってて可愛かったから正夢になるように期待しててくれ!
hoshizora	凛ちゃんおいで 一緒に寝るよ
shibuya	凛ちゃん、おはよう!!
shibuya	しぶりん可愛いよしぶりん
shibuya	中の人がそう言うならそういうことで合ってるんじゃないの?
shibuya	いいねw
toosaka	おまわりさんこいつです
shibuya	しぶりんのスカートずり下げてパンツも脱がして赤面してるとこにピストンしまくりたいお
toosaka	あぁかわいいな
toosaka	よーするに凛=きのこの嫁みたいな風潮がうぜえって事か お前が来るまで俺らそんな話一切してなかっただろww
matsuoka	ポリ介さんこっちです
hoshizora	凛ちゃん入っちゃったよ そんなに腰振ったらすぐ出ちゃうよ
hoshizora	凛ちゃんは一体何のために生きてるの?
toosaka	今週も可愛かった、けど、学校じゃあマジで士郎殺す気だったの?
shibuya	中学時代何部だったんだろう? バレー部か、吹奏楽部ってイメージなんだが
hoshizora	くっそ欲しい… でも今は凛ちゃんフィギュアを飾る為にブキヤの業務用ケースフルオプションが欲しいんだ… 今課金するわけにはいかない… タスキ凛ちゃん可愛すぎる…
toosaka	65点
hoshizora	寿老人ってあの杖持った爺さんか
matsuoka	えっ凛ちゃんとタダでやれるって?
shibuya	ヤリマンやら言ってる奴ってなんで他人を童貞とか言ってるんだ
hoshizora	凛ちゃん雪だるま、発進~☆ えいっえいっ…えいっ!
shibuya	スレンダーなら肉付き良いのはおかしいってわけじゃないしな 絵でも十分にあるし
matsuoka	わかったよじゃあもうモブは漁師になってトラウマ枠狙うね 漁に出る度に凛ちゃんに泣きそうな顔して見送られるんだ 凛ちゃんそんな心配そうな顔しなくても大丈夫だよ 今度の漁から帰ってきたらプロポーズするから待っててね…
toosaka	士郎と桜、あと蟲爺はルートによって扱いがかなり立場が変わるからもし解体編やるなら存在ボカす気がするな 士郎がこの立場だからあのEDが正史!みたいな話になっちゃうし 黒豹と凛の合わなそうで合いそうなコンビも好きだ
matsuoka	乙~ 凛ちゃん彼氏何人いるのかな?
matsuoka	かまくらの中で鼻水垂らしながら泣いてる凛ちゃん可愛いでしょうが まこちゃんなら許してくれる
shibuya	筋肉です
toosaka	凛て血尿出しそうで汚い
matsuoka	凛ちゃん受け燃料まじですごかったな 地味に鮫柄のアイドルっぷりも披露してた
toosaka	リボンがネコ耳みたいでかわええ
hoshizora	圧倒的だなリリホワ軍は
hoshizora	ぶっちゃけランキングでラブライブ!のBGMちょっとだけ流れた
shibuya	凛ちゃん、おはよう!!
toosaka	あのミニスカートには、敵の視線を誘導して気を散らさせるための役割があるのだろうか
matsuoka	凛ちゃんTバックかな
hoshizora	はいはい どこにでもいてるんやねこういうキモイの
hoshizora	凛ちゃん本当ならもうすぐ成人式か
toosaka	女魔術師にとって髪は大切らしいからな 市販品でなく自分で調合してるかも なお、バゼットさん
hoshizora	秋のあなたの空遠くの特典SR
matsuoka	まこちゃんに俺があっためてやるよ!と言った凛ちゃんェ…
hoshizora	凛ちゃんむかつくから殴るね
hoshizora	ねるりんミラクル
toosaka	眼鏡の前に服装と髪型に突っ込むべき 忘年会の余興だろう
hoshizora	おはよりん
shibuya	凛こそ真のスター。 他のメンバーはオマケ
hoshizora	こういうフリフリで造形の映えるのこそ、800円クオリティのプライズじゃなく フルプライスで出して欲しかったんだけどなぁ
matsuoka	凛ちゃんのお尻枕もきもちい~
matsuoka	お尻んちゃん見た人いる? 前と何か変わってたりするんだろうか
toosaka	RAH(リアルアクションヒーローズ) 遠坂凛(Amazon) ●ヴィジュアルノベル『Fate/stay night』より、「遠坂凛」を立体化! ●PVC製頭部は、差し替え可能な3種類の表情パーツで様々な表情が再現可能! ●「眼鏡」パーツも付属し、実際にかける事が可能! ●専用武器の「宝石剣ゼルレッチ」、「アゾット剣」が付属。 ●素体左前腕には魔術刻印をプリント。右手首甲にはを令呪刻印をプリント! ●衣装は「私服」と「制服」を付属にて着せ替え可能! ●各種手首パーツ付属! ●RAH FEMALE Bodyを内蔵し、独自のスタイルと可動を両立! ●可動式フィギュアスタンド付属! 過去最高の完成度?
shibuya	声でおしごと とかないのかな
hoshizora	会社で堂々と凛ちゃんキャンペーン詳細見るにゃ はよ
shibuya	初代は先輩チームにいる 二代目は蘭子ちゃん
hoshizora	ちょっと凛ちゃんも雨やめーやってみて この雨やましてよ
toosaka	今週凛少なくて残念だけど OPとED良かった 特にED好き
toosaka	なるほどサンクス 凛らしいというかなんというか、やっぱいい子やな
matsuoka	怜凛はやっぱりピュアピュアだな せいぜい図書館かプールが限界なのにそれすら照れくさい感じ
shibuya	ワロタwww
matsuoka	凛ちゃんはしゃーねーなで最後までヤらせてくれるチョロマン
hoshizora	なんでこのスレこんなに荒れてんの? それよりプライズでラブウイングベルのフィギュアが発表になったね フリューだから不安だけど
shibuya	東京メトロ神保町駅のローソンに まだポスターと生茶があるぞ 急げ
matsuoka	(きすみーレベルのイケメンなら水泳なしでもオッケー、と…)
hoshizora	そうにゃそうにゃ
shibuya	結局校則によるとしか つうかそんな事を言い出したらアニメの極端に短いスカート丈は間違いなくアウトだし
shibuya	童貞のくせになに女語ってんの、ばかか
shibuya	凛が引っ張って欲しいっておかしくないし しつこいくらいがんばって引っ張ったのPだしね 大人と高校生だろ
toosaka	一方であの夕焼けの高跳びを原風景と評してるんだよなあ
matsuoka	カッコつけなのに泣き虫ですぐメス顔しちゃうビッチ
matsuoka	乳首が大きくなっちゃって水着のときに恥ずかしい凛ちゃん
hoshizora	おつにゃ ぱんーちが直ってなくて笑える
toosaka	凛ちゃんエロいですね アニメで可愛さUPしてます
shibuya	世間が認知する遥か昔から、オタの間ではギャップ萌えが叫ばれていたからな しぶりんさんを見たまえ、初期の無愛想援交ギャルみたいな酷い風評が、蓋を開けてみればデレマストップクラスの一途で努力家な女の子 しかも懐いた相手にはガードが緩い、ここで僕が投了
toosaka	無論、手の上にお漏らししてもかまわんのだよ。>桜、凛
hoshizora	おはりんソニりん
shibuya	胸ってそんなに気になるかな 凛は背が高いから相対的に小さく見えるだけじゃないか きらりも大きいけどそれ以上で背がデカいからあまり目立たないだけで
toosaka	可愛い毛糸のパンツをはかせてあげたい
matsuoka	最近の凛ちゃんはこっちに向かって可愛く笑ってくれてるからね!
hoshizora	凛ちゃんおっはー
hoshizora	おはりん
toosaka	鉄壁のミニスカが注目されがちだが、ニーハイもどんなにアクションしても全然ずり落ちないし破れない謎素材
toosaka	さて、どこまでその体力とセンスを維持できるか見ものではある。 ところで、凛のガンドはかっけー
hoshizora	つけ麺まぜそば油そば 凛ちゃん的に許せるのはどこまで?
toosaka	マイあかいあくま
shibuya	ライブ前で緊張してるしぶりんに下剤飲ませたい
shibuya	チョコチップだろ
toosaka	凛ちゃんは見てて飽きないからね
matsuoka	もしかしたららぶりんは子供で大人になると超でかくなるのかもしれん 凛ちゃんずっぽり包み込んで離さないんだ
toosaka	ボディペイントだったら、ニーソの太股への食い込みは存在しないだろうが UBW凛は下半身には力入ってるが、 口元とか頬の描写に色気が足りないので、そこは頑張ってほしいところ
hoshizora	おやりん
matsuoka	凛ちゃんはいつでも自分から墓穴堀に行くよ
hoshizora	感想を原稿用紙にまとめて週明けに提出にゃ
matsuoka	でもらぶりんは凛ちゃんのこと大好きだから… やっぱり体を求めちゃうんだよ… そんなつもりなかったのに気持ちよくされて凛ちゃん泣いちゃうよ 個人的にはらぶりんをお風呂に入れてあげてほしい
hoshizora	セガのソニック凛ちゃんフィギュア応募したよ!5末が楽しみにゃ!
toosaka	性格とか赤弓との対比で 晴れ渡った青空と海 はどうだろう 希望や前向きなところもこめてそんなイメージがあるな
hoshizora	凛ちゃんはゴキブリ
hoshizora	凛ちゃんおはよう 最近はありりんとかゆきりんとかも妄想してる 凛ちゃん先輩はアニメとかで見てみたいなあ
toosaka	低レベルな作画を受け入れるしかないゴキブリ厨哀れ
hoshizora	おかえりん
toosaka	恥さらしめが
